artist_name,track_name,release_date,lyrics,neg_sentiment,neu_sentiment,pos_sentiment,com_sentiment
jethro tull,under wraps #2,1984,worth bless tell mum stamp boot wrapped summer circulate indifference night usual keep know secrecy casual need smile wrap got air fold unveiling leaf masquerade yet date sleepingembed wear go great slow soon well winter file soul failing eye autumn business attention warmth daydream quiet careful upon,0.039,0.779,0.182,0.9675
bodeans,fadeaway,1986,life midnight heart might runaway morning beat night street thing see stabbin knife till care anymore repeat embed fadeaway better light away standin shadow hideaway love window fade standing,0.038,0.787,0.174,0.9668
the fall,mr pharmacist,1986,plead word today vitamin mr gim usual back powder feeling use need way end pharmacist express please energy lovely better sack friend empty insist dear mind stock suggest send hey kick recommend give happy handful wo help wintertime,0.035,0.735,0.23,0.9806
nirvana,marigold,1993,scared clock solo slow verse guitar row marigold picture want six color case,0.112,0.788,0.1,-0.8957
nirvana,scentless apprentice,1993,verse perfumed guitar semen fertilize made senseless leaking smelled lie formula promise nurse fit perfume gas refused scentless every away ca pressing go solo born fire butter soil throw like mushroom smell countless baby flower fume apprentice hey electrolyte secret quit wo feed sell wet,0.074,0.817,0.108,0.6798
morphine,gone for good,1995,life phone verse bell goodembed gone good letter fall arm house someday back see going outside catch anymore look short drive ring write feel coming dig walk never love picture call,0.025,0.954,0.021,-0.12
hole,plump,1994,plump make fake verse mouth liar eating time failed good arm stumbled crawling death witch look shake say age overfed bridge rattle mine throw sick like dish milk baby threw crib trial spittle leg bib,0.184,0.719,0.097,-0.9436
ub40,the earth dies screaming,1985,money break meal rotting highway dirt screamingembed seized closed waiting band hanging half pebble earth boney lie warm dreaming need bank bleeding clutched eaten odds hand let engine scattered must silence limp across within silent dry body like car eye longer land despite wind sand screaming people country table dy quiet scar oilless shutter strike defend receiving,0.198,0.746,0.057,-0.9423
bryan ferry,windswept,1985,whisper game shore tide leave time awayembed show feeling see nightshade state air heatwave take say mama gon away high slow windswept na mind baby swept sand play nothing hear low,0.011,0.924,0.064,0.6569
the fleetwoods,graduation's here,1993,walking trip game goodbye day gaudy aisle mater smile thing remember got school one inside senior fun sin almost big tryin ocean party graduationembed come came friend go high grow skip ta soon finally year mischief alma cryin much turned wo graduation,0.034,0.853,0.114,0.8655
mindy mccready,all that i am,1996,cry lovin make fashioned long sometimes laugh heart afraid verse girl arm modern keep strong way member understand inside let woman tender world go complete hold amembed finally soul body man mind saint try still old full love wo sinner tough bring weak found,0.042,0.776,0.183,0.9816
nirvana,very ape,1993,verse seen dirt neck first need nice ever buried take please else sky naïve acting ground contradictionary like anything ape illiterature fly hesitate pride ask king busy someone,0.016,0.855,0.128,0.9235
vern gosdin,what would your memories do,1984,break long heart gone run morning woke someday last use would doembed tear one inside locked find go could mind memory longer wonder happen without door apart crazy found,0.063,0.908,0.029,-0.6041
the manhattan transfer,that's the way it goes,1984,doubt nowhere heart made day waiting see smile open remember known way one dream true walked view took please lifetime grows come came since go something searching forget spent dear never still without love chosen wo completely right met place,0.014,0.717,0.269,0.9933
the lemonheads,into your arms,1993,warm go crowd alone safe ooh anymore goembed wo fall arm know place,0.061,0.858,0.08,0.4731
gaither vocal band,"yes, i know",1995,eternity make clean ye yes faint wretch good blood guide night turn keep know rage day earth among hell safety worst way golden bay vilest though power every age path water jesus must hopeless throughout giveth free lost hold like saved theeembed findeth refrain temptation near grace give thee mountain sinner hinders roll desert work,0.13,0.67,0.2,0.8271
louis armstrong,(when we are dancin') i get ideas,1994,get idea yes want dare thing finger closer care babe touch true lovely linger every scold kissed saying fire could dancin hold whole think eye falling always still tooembed much never near dangerously dancing love hope kinda goodnight,0.059,0.73,0.212,0.976
billie holiday,"lover man (oh, where can you be?)",1985,whisper kissin make lover long romance ear moon sweet cold night someday know heard feeling thing 'd got missin thrill alone tear one dream strange seems bed missing heavenly go meet little something dry prayer soul like said man try never hugging love give sad call,0.095,0.596,0.309,0.9935
the skyliners,this i swear,1986,cry make lip swear heart time vow last nobody till promise oohembed kiss one true cross darling eternally else die dear never love hope new,0.111,0.48,0.409,0.9968
the judds,sleeping heart,1984,tell make long lip heart verse alive sleep time recognized arm moreembed beside waiting sleeping slumber kiss dream repeat took snow come awoke beneath handsome mine empty kept like eye touched prince wonder someone rub stood love loved around seeing rose found,0.039,0.692,0.268,0.9899
david allan coe,he's taking it hard,1984,walking wish make wanted answer lie way took drying find reason go could forget floor hold town easyembed eye hard try easy piece chance still remembers living ai love truth taking looking swore wet someone,0.078,0.809,0.113,0.7299
keb' mo',that's not love,1996,cry game heart leave good night know wan raining alone complaining bad way inside supposed let measure every painembed gon ca go real feel na tired really always scared sitting knee ai love depth sad right,0.306,0.593,0.1,-0.9892
green day,chump,1994,make verse instrumental head seen plastic biggest maybe jealousy become hanging know got outro one strange yet face mixing hate violent come hail reason welting solo magic well egocentric think circumstance man enemy cloud mind dumb even never chump much still bass sense crashing misery,0.275,0.681,0.043,-0.9913
molly hatchet,freebird,1985,leave sweet girl tomorrow many bye know feeling thing remember see got lord would take please though badly stayed must ca could cause blame free still never change love changeembed help travelling place bird,0.061,0.775,0.165,0.9607
